id,listing_url,last_scraped,source,name,description,picture_url,host_id,host_url,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
766186,https://www.airbnb.com/rooms/766186,2025-03-23,city scrape,Stylish Loft - Amazing Views,"The perfect place to stay while in Geneva. A stylish and comfortable modern loft apartment with loads of character, original wood beams and views of the river Rhône and Salève mountain - only 10 mins from the main train station.",https://a0.muscache.com/pictures/75493700-88c4-40e6-8f80-8f0a0e820438.jpg,3987132,https://www.airbnb.com/users/show/3987132,2012-10-27,"Geneva, Switzerland",within an hour,100.0,100.0,t,https://a0.muscache.com/im/pictures/user/User-3987132/original/6144cc53-4072-4d6a-b8fc-f60a824e3d86.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-3987132/original/6144cc53-4072-4d6a-b8fc-f60a824e3d86.jpeg?aki_policy=profile_x_medium,1,1,"['email', 'phone', 'work_email']",t,t,Commune de Genève,46.20146,6.13148,Entire loft,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Electrolux double oven"", ""Siemens refrigerator"", ""Toaster"", ""Carbon monoxide alarm"", ""Elevator"", ""Freezer"", ""Theme room"", ""Bed linens"", ""Room-darkening shades"", ""Dishwasher"", ""Mountain view"", ""Shampoo"", ""Cooking basics"", ""River view"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Paid parking lot off premises"", ""Clothing storage: walk-in closet"", ""Central heating"", ""Smoke alarm"", ""Hangers"", ""Free washer \u2013 In unit"", ""Fast wifi \u2013 108 Mbps"", ""Single level home"", ""Dining table"", ""Hair dryer"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Keypad"", ""Microwave"", ""Exercise equipment: free weights"", ""Hot water"", ""Kitchen"", ""Electrolux electric stove"", ""Waterfront"", ""Extra pillows and blankets"", ""Free street parking"", ""Sonos sound system"", ""Portable fans"", ""Books and reading material"", ""City skyline view"", ""Hot water kettle"", ""Coffee"", ""Dishes and silverware"", ""Cleaning products"", ""Coffee maker: Nespresso"", ""Iron"", ""Portable air conditioning"", ""Laundromat nearby"", ""Bathtub"", ""Wine glasses"", ""Self check-in"", ""Essentials"", ""50 inch HDTV with Netflix, Amazon Prime Video, standard cable, Chromecast, Disney+, Apple TV, Fire TV"", ""Conditioner""]",140.0,2,1125,2,2,1125,1125,2.0,1125.0,True,9,11,18,65,2025-03-23,232,18,0,62,22,108,4.91,4.94,4.88,4.94,4.94,4.8,4.77,f,1,1,0,0,1.57
775934,https://www.airbnb.com/rooms/775934,2025-03-23,city scrape,Charming little nest centre of Geneva WI-FI ONU,"GENEVA'S HEART!<br />3 mins. to our tramway stop<br />10 min. to Gare Cornavin<br />Locker in bedroom<br />Close to those facilities (shops, drugstore, coffee shops, medical center, local restaurantes, supermarket, laundromat, hairdresser, mall close by, public transports, etc.)<br />Wifi optical fiber<br />Self service Continental breakfast<br />Beautiful bedroom with single bed (90X200cm), wardrobe and small desk.<br />Close to:  UN, WIPO, WHO, ITC, WMO, ITU, CERN, ROLEX, Water Jet and Old Town - All easily doable by foot",https://a0.muscache.com/pictures/miso/Hosting-775934/original/aa7b97d4-2e4b-4aa5-b3bd-4d83aaff52d4.jpeg,3778243,https://www.airbnb.com/users/show/3778243,2012-10-06,"Geneva, Switzerland",within a few hours,100.0,100.0,t,https://a0.muscache.com/im/pictures/user/31bed6f1-f509-49a2-872b-eb4eb328d977.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/31bed6f1-f509-49a2-872b-eb4eb328d977.jpg?aki_policy=profile_x_medium,4,12,"['email', 'phone']",t,t,Commune de Genève,46.2116,6.12765,Private room in rental unit,Private room,1,1.5,1.5 shared baths,1.0,1.0,"[""Paid washer \u2013 In building"", ""Toaster"", ""Elevator"", ""Stove"", ""Bed linens"", ""Room-darkening shades"", ""Private patio or balcony"", ""Long term stays allowed"", ""Shampoo"", ""Cooking basics"", ""Paid parking off premises"", ""Luggage dropoff allowed"", ""Private entrance"", ""First aid kit"", ""Smoking allowed"", ""Hangers"", ""Clothing storage: dresser"", ""Wifi"", ""Heating"", ""Single level home"", ""Dining table"", ""Oven"", ""Hair dryer"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Microwave"", ""Coffee maker"", ""Kitchen"", ""Hot water"", ""Breakfast"", ""Cleaning available during stay"", ""Refrigerator"", ""Extra pillows and blankets"", ""Outdoor dining area"", ""Hot water kettle"", ""Shower gel"", ""Coffee"", ""Dishes and silverware"", ""Lock on bedroom door"", ""Cleaning products"", ""Iron"", ""Body soap"", ""Laundromat nearby"", ""TV with standard cable"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Essentials"", ""Host greets you"", ""Conditioner""]",53.0,30,31,30,30,31,31,30.0,31.0,True,0,0,0,80,2025-03-23,28,1,1,80,1,60,4.61,4.61,4.75,4.64,4.79,4.61,4.54,f,4,1,3,0,0.19
800449,https://www.airbnb.com/rooms/800449,2025-03-23,city scrape,Duplex Loft 136m2 Converted St Jean Watch Factory,"Duplex Loft in St Jean for families: 4 bedrooms, a large open living-room,  fully equipped kitchen, living, sitting and dining areas with access to a large terrace and city garden.<br /><br />Converted watch factory: ideal for design savy families with children.<br /><br />This high-end duplex is located in St Jean area of Geneva, 10m from PALEXPO, the UN and city center (by bus or walking).<br /><br />Parking can be arranged for @ CHF30 daily or free in summer time.<br /><br />Max 4 adults and max 6 guests in total with children.",https://a0.muscache.com/pictures/miso/Hosting-800449/original/e70ff88d-ed1f-410a-8e20-ba8f4dea4d88.jpeg,4214439,https://www.airbnb.com/users/show/4214439,2012-11-22,"Geneva, Switzerland",within a day,75.0,81.0,f,https://a0.muscache.com/im/pictures/user/64c5dfb2-c7b9-41df-b69b-dce2be382f12.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/64c5dfb2-c7b9-41df-b69b-dce2be382f12.jpg?aki_policy=profile_x_medium,2,5,"['email', 'phone']",t,t,Commune de Genève,46.20442,6.12666,Entire condo,Entire home/apt,5,2.0,2 baths,4.0,5.0,"[""Carbon monoxide alarm"", ""Crib"", ""Stove"", ""Bed linens"", ""Dishwasher"", ""Long term stays allowed"", ""Shampoo"", ""Cooking basics"", ""Paid parking off premises"", ""Private entrance"", ""Smoke alarm"", ""Hangers"", ""Wifi"", ""Dryer"", ""Heating"", ""Washer"", ""Oven"", ""Hair dryer"", ""Drying rack for clothing"", ""BBQ grill"", ""Microwave"", ""Coffee maker"", ""High chair"", ""Hot water"", ""Kitchen"", ""Children\u2019s books and toys"", ""Pack \u2019n play/Travel crib"", ""Refrigerator"", ""Extra pillows and blankets"", ""Outdoor dining area"", ""Outdoor furniture"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Iron"", ""Lake access"", ""Body soap"", ""Bathtub"", ""TV with standard cable"", ""Patio or balcony"", ""Private backyard"", ""Essentials"", ""Exterior security cameras on property"", ""Host greets you"", ""Ethernet connection""]",240.0,3,40,3,3,40,40,3.0,40.0,True,4,8,8,8,2025-03-23,30,6,0,8,6,36,4.8,4.93,4.83,4.76,4.9,4.66,4.55,f,1,1,0,0,0.2
899661,https://www.airbnb.com/rooms/899661,2025-03-23,city scrape,Superb fully furnished and equipped,"Superbe fuly furnished & equipped modern apartment in a villa,  ideal for long stay prffesionals, very comfortable & cozy . Perfect location in a beautiful quiet area,  walking distance to  the lake, close center of Geneva, International organizations Palexpo and the airport.<br />3-5 minutes walking distance to public transportation (in 6mnts to center);    15-20 mnts bicking. Parking in fron of the house available . <br /><br />*We give priority to long teme renters ( 6-12M)",https://a0.muscache.com/pictures/13340168/c7ebd849_original.jpg,4896475,https://www.airbnb.com/users/show/4896475,2013-01-29,"Genthod, Switzerland",Unknown,100.0,84.0,f,https://a0.muscache.com/im/users/4896475/profile_pic/1359492199/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4896475/profile_pic/1359492199/original.jpg?aki_policy=profile_x_medium,1,1,['phone'],t,t,Genthod,46.25937,6.14957,Entire rental unit,Entire home/apt,2,1.0,1 bath,2.0,1.0,"[""Iron"", ""TV"", ""Lake access"", ""Free parking on premises"", ""Dedicated workspace"", ""Hangers"", ""Air conditioning"", ""Wifi"", ""Essentials"", ""Shampoo"", ""Hair dryer""]",220.0,12,363,12,12,363,363,12.0,363.0,True,0,21,51,326,2025-03-23,1,0,0,245,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.04
909957,https://www.airbnb.com/rooms/909957,2025-03-23,city scrape,Geneva downtown white apartment,"Nice apartment in the middle of Geneva. 10 minutes walk from water front, city center, shopping, jet d'eau. 10 min from UN by bus.<br />Old building, high ceilings, hardwood floors, nice room decorated in white, little balcony.<br />2nd floor, without elevator. Full renovated last year.",https://a0.muscache.com/pictures/21648460/e32370db_original.jpg,325495,https://www.airbnb.com/users/show/325495,2010-12-23,"Geneva, Switzerland",within an hour,100.0,99.0,f,https://a0.muscache.com/im/pictures/user/9b8c4a3f-672b-4c50-8a53-0bb171eaae98.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9b8c4a3f-672b-4c50-8a53-0bb171eaae98.jpg?aki_policy=profile_x_medium,5,12,"['email', 'phone', 'work_email']",t,t,Commune de Genève,46.20508,6.13086,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,4.0,"[""Toaster"", ""Carbon monoxide alarm"", ""Crib"", ""Stove"", ""Freezer"", ""Bed linens"", ""Blender"", ""Room-darkening shades"", ""Private patio or balcony"", ""Long term stays allowed"", ""Shampoo"", ""Cooking basics"", ""Baking sheet"", ""Smoke alarm"", ""Fire extinguisher"", ""Courtyard view"", ""Hangers"", ""Free washer \u2013 In unit"", ""Paid parking garage on premises \u2013 1 space"", ""Wifi"", ""Pets allowed"", ""Heating"", ""Dining table"", ""Oven"", ""Hair dryer"", ""Sony  sound system with aux"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Building staff"", ""Microwave"", ""Coffee maker"", ""Kitchen"", ""Hot water"", ""Pack \u2019n play/Travel crib"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Extra pillows and blankets"", ""Refrigerator"", ""Outdoor dining area"", ""Free street parking"", ""Portable fans"", ""Outdoor furniture"", ""Books and reading material"", ""Hot water kettle"", ""Paid parking garage off premises"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Iron"", ""Body soap"", ""Laundromat nearby"", ""Bathtub"", ""TV with standard cable"", ""Wine glasses"", ""Self check-in"", ""Essentials"", ""Changing table"", ""Board games"", ""Ethernet connection""]",129.0,10,1125,10,10,1125,1125,10.0,1125.0,True,8,38,68,343,2025-03-23,303,1,0,262,1,20,4.56,4.72,4.76,4.7,4.75,4.57,4.53,f,3,3,0,0,2.49
914760,https://www.airbnb.com/rooms/914760,2025-03-23,city scrape,Your suite in Geneva,"The mix between beauty, technology, practicality and coziness!",https://a0.muscache.com/pictures/13382062/16ee2fe9_original.jpg,4910312,https://www.airbnb.com/users/show/4910312,2013-01-30,"Geneva, Switzerland",within a day,60.0,50.0,f,https://a0.muscache.com/im/users/4910312/profile_pic/1363092889/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4910312/profile_pic/1363092889/original.jpg?aki_policy=profile_x_medium,6,6,"['email', 'phone']",t,t,Commune de Genève,46.19201,6.15662,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,"[""Crib"", ""Elevator"", ""Dishwasher"", ""Shampoo"", ""Cooking basics"", ""Wifi"", ""Dryer"", ""Heating"", ""Washer"", ""Oven"", ""Hair dryer"", ""Dedicated workspace"", ""Keypad"", ""Coffee maker"", ""High chair"", ""Hot water"", ""Kitchen"", ""Refrigerator"", ""Free street parking"", ""Dishes and silverware"", ""Iron"", ""Private hot tub"", ""Lake access"", ""Patio or balcony"", ""TV with standard cable"", ""Self check-in"", ""Essentials""]",150.0,7,365,7,7,365,365,7.0,365.0,True,0,0,0,21,2025-03-23,13,0,0,0,0,0,4.92,4.92,4.85,4.62,4.69,4.92,4.62,f,4,4,0,0,0.09
935428,https://www.airbnb.com/rooms/935428,2025-03-23,city scrape,A jewel in Geneva center - Champel,"This apartment encloses in it's 45 square meters all the comfort you can look for during your stay. Fully equipped kitchen, separated alcove + 1 queen size sofa-bed, small balcony, comfortable bathroom, very luminous living room.Discover and love it!",https://a0.muscache.com/pictures/13794787/3c5a3079_original.jpg,4910312,https://www.airbnb.com/users/show/4910312,2013-01-30,"Geneva, Switzerland",within a day,60.0,50.0,f,https://a0.muscache.com/im/users/4910312/profile_pic/1363092889/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4910312/profile_pic/1363092889/original.jpg?aki_policy=profile_x_medium,6,6,"['email', 'phone']",t,t,Commune de Genève,46.19202,6.15335,Entire condo,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Hair dryer"", ""Lockbox"", ""Iron"", ""Kitchen"", ""Hot water"", ""Crib"", ""Elevator"", ""Hangers"", ""TV with standard cable"", ""Free street parking"", ""Wifi"", ""Self check-in"", ""Essentials"", ""Shampoo"", ""Heating"", ""Cooking basics"", ""Washer"", ""Dryer""]",140.0,7,730,7,7,730,730,7.0,730.0,True,0,0,0,234,2025-03-23,5,0,0,153,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,f,4,4,0,0,0.06
952342,https://www.airbnb.com/rooms/952342,2025-03-23,city scrape,Chic loft in the Geneva countryside,No description,https://a0.muscache.com/pictures/miso/Hosting-952342/original/f67e70aa-4d8f-4f88-b1b9-1e1e9486fc14.jpeg,952440,https://www.airbnb.com/users/show/952440,2011-08-10,"Geneva, Switzerland",within a few hours,100.0,84.0,f,https://a0.muscache.com/im/pictures/user/3fa23560-d1f7-4f3f-bbc1-78d6e7fa3fc0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3fa23560-d1f7-4f3f-bbc1-78d6e7fa3fc0.jpg?aki_policy=profile_x_medium,1,1,"['email', 'phone']",t,t,Meinier,46.23633,6.21691,Entire condo,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Iron"", ""Smoking allowed"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Wifi"", ""Pets allowed"", ""Essentials"", ""Heating"", ""Washer"", ""Hair dryer""]",168.0,3,30,3,3,30,30,3.0,30.0,True,0,0,4,267,2025-03-23,12,0,0,186,0,0,4.92,4.75,4.75,4.92,4.92,4.75,4.83,f,1,1,0,0,0.08
952395,https://www.airbnb.com/rooms/952395,2025-03-23,city scrape,Bright Loft 115 sq with parkview,"This beautiful bright space  is located on the 1st floor of a 2 storey building. Peaceful and central, 5 to 10 minutes by foot to the center of the city. Ideal for one person or a couple.",https://a0.muscache.com/pictures/miso/Hosting-952395/original/86803dd5-179e-427a-b774-272cae7b1a54.jpeg,4249323,https://www.airbnb.com/users/show/4249323,2012-11-26,"Geneva, Switzerland",within a day,50.0,0.0,f,https://a0.muscache.com/im/pictures/user/9e78a920-b778-42ce-80d8-628e8692065f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9e78a920-b778-42ce-80d8-628e8692065f.jpg?aki_policy=profile_x_medium,2,4,"['email', 'phone']",t,t,Commune de Genève,46.18905,6.13824,Entire loft,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Toaster"", ""Stove"", ""Bed linens"", ""Room-darkening shades"", ""Long term stays allowed"", ""Shampoo"", ""Cooking basics"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Private entrance"", ""First aid kit"", ""Fire extinguisher"", ""Hangers"", ""Wifi"", ""Pets allowed"", ""Paid street parking off premises"", ""Heating"", ""Washer"", ""Dining table"", ""Oven"", ""Drying rack for clothing"", ""Microwave"", ""Coffee maker"", ""Kitchen"", ""Hot water"", ""Cleaning available during stay"", ""Children\u2019s books and toys"", ""Refrigerator"", ""Extra pillows and blankets"", ""Books and reading material"", ""Hot water kettle"", ""Shower gel"", ""Coffee"", ""Dishes and silverware"", ""Cleaning products"", ""Iron"", ""Body soap"", ""Laundromat nearby"", ""Bathtub"", ""Wine glasses"", ""Essentials"", ""Clothing storage: walk-in closet and closet"", ""Shared backyard""]",192.0,3,720,3,3,720,720,3.0,720.0,True,0,3,3,268,2025-03-23,44,1,0,187,1,6,4.88,4.93,4.9,4.98,4.98,4.76,4.76,f,2,2,0,0,0.31
1081909,https://www.airbnb.com/rooms/1081909,2025-03-23,city scrape,Perfect location to United Nations,"You will stay in a fully furnished, equipped and quiet 3rd story apartment in a stylish 1930ies building. Breakfast awaits you on your 1st night. Welcome to Geneva!",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTA4MTkwOQ%3D%3D/original/e39dfd41-0540-4465-9c03-79349f6a8f90.jpeg,522480,https://www.airbnb.com/users/show/522480,2011-04-20,"Geneva, Switzerland",Unknown,100.0,84.0,f,https://a0.muscache.com/im/users/522480/profile_pic/1432831463/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/522480/profile_pic/1432831463/original.jpg?aki_policy=profile_x_medium,1,2,['phone'],t,t,Commune de Genève,46.21209,6.13035,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Elevator"", ""Stove"", ""Room-darkening shades"", ""Dishwasher"", ""Long term stays allowed"", ""Shampoo"", ""Cooking basics"", ""Paid parking off premises"", ""Luggage dropoff allowed"", ""Smoking allowed"", ""TV"", ""Hangers"", ""Wifi"", ""Pets allowed"", ""Heating"", ""Washer"", ""Oven"", ""Hair dryer"", ""Building staff"", ""BBQ grill"", ""Microwave"", ""Coffee maker"", ""Kitchen"", ""Hot water"", ""Breakfast"", ""Children\u2019s books and toys"", ""Pack \u2019n play/Travel crib"", ""Refrigerator"", ""Free street parking"", ""Dishes and silverware"", ""Iron"", ""Bathtub"", ""Patio or balcony"", ""Self check-in"", ""Essentials"", ""EV charger""]",94.0,2,400,2,2,1125,1125,2.0,1125.0,True,0,0,0,34,2025-03-23,76,0,0,0,0,0,4.89,4.85,4.93,4.95,4.96,4.8,4.8,t,1,1,0,0,0.52
1163211,https://www.airbnb.com/rooms/1163211,2025-03-23,city scrape,Centre: Stylish room incl. free public transports,"Stylish room in beautiful 120m2 apartment in Geneva for single, double or twin occupation (1 queen-size bed, 1 single bed, 1 office desk). Elevated ground floor (10 steps).",https://a0.muscache.com/pictures/miso/Hosting-1163211/original/718994e7-dbb0-4c4b-9a5c-650fb4a2121f.jpeg,6370904,https://www.airbnb.com/users/show/6370904,2013-05-13,"Geneva, Switzerland",within an hour,100.0,98.0,t,https://a0.muscache.com/im/pictures/user/3b7dc44d-47ab-420c-aafb-4a893b986ab4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3b7dc44d-47ab-420c-aafb-4a893b986ab4.jpg?aki_policy=profile_x_medium,1,1,"['email', 'phone', 'work_email']",t,t,Commune de Genève,46.20411,6.12994,Private room in rental unit,Private room,2,1.5,1.5 shared baths,1.0,2.0,"[""Stove"", ""Freezer"", ""Bed linens"", ""Private BBQ grill: gas"", ""Blender"", ""40 inch HDTV with Netflix, DVD player, standard cable"", ""Room-darkening shades"", ""Dishwasher"", ""Private patio or balcony"", ""Long term stays allowed"", ""Shampoo"", ""Cooking basics"", ""Clothing storage: closet"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Central heating"", ""First aid kit"", ""Sound system with Bluetooth and aux"", ""Smoke alarm"", ""Fire extinguisher"", ""Hangers"", ""Portable heater"", ""Free washer \u2013 In unit"", ""Wifi"", ""Paid street parking off premises"", ""Dryer"", ""Dining table"", ""Hair dryer"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Coffee maker: espresso machine"", ""Microwave"", ""Kitchen"", ""Hot water"", ""Cleaning available during stay"", ""Children\u2019s books and toys"", ""Refrigerator"", ""Extra pillows and blankets"", ""Outdoor dining area"", ""Single oven"", ""Outdoor furniture"", ""Books and reading material"", ""Hot water kettle"", ""Barbecue utensils"", ""Shower gel"", ""Coffee"", ""Dishes and silverware"", ""Cleaning products"", ""Iron"", ""Record player"", ""Body soap"", ""Sun loungers"", ""Bathtub"", ""Wine glasses"", ""Private backyard \u2013 Fully fenced"", ""Essentials"", ""Board games""]",84.0,1,190,1,1,190,190,1.0,190.0,True,16,36,38,56,2025-03-23,228,67,2,56,64,255,4.89,4.91,4.95,4.94,4.93,4.8,4.78,f,1,0,1,0,1.58
1179787,https://www.airbnb.com/rooms/1179787,2025-03-23,city scrape,Bright room in duplex penthouse,No description,https://a0.muscache.com/pictures/22421172/054d693e_original.jpg,6454455,https://www.airbnb.com/users/show/6454455,2013-05-18,"Geneva, Switzerland",within an hour,100.0,99.0,t,https://a0.muscache.com/im/users/6454455/profile_pic/1369692858/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/6454455/profile_pic/1369692858/original.jpg?aki_policy=profile_x_medium,2,2,"['email', 'phone', 'work_email']",t,t,Commune de Genève,46.21005,6.14517,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Elevator"", ""Bed linens"", ""Mountain view"", ""Shampoo"", ""Paid parking off premises"", ""Luggage dropoff allowed"", ""Hangers"", ""Wifi"", ""Dryer"", ""Heating"", ""Washer"", ""Dedicated workspace"", ""Hair dryer"", ""Pocket wifi"", ""Hot water"", ""Refrigerator"", ""Extra pillows and blankets"", ""HDTV with premium cable, standard cable"", ""City skyline view"", ""Lock on bedroom door"", ""Iron"", ""Essentials"", ""Host greets you""]",69.0,3,14,1,3,14,14,3.0,14.0,True,9,18,22,22,2025-03-23,696,47,2,22,50,255,4.85,4.91,4.91,4.95,4.96,4.9,4.77,f,2,0,2,0,4.83
1192759,https://www.airbnb.com/rooms/1192759,2025-03-23,city scrape,Large attic room with style center,Attic room (42m2) with spacious bathroom. This large master suite with private bathroom will welcome you to your current or average residence in Geneva.,https://a0.muscache.com/pictures/9563b8bd-abc5-4a25-b5ef-ce2381d05a26.jpg,6454455,https://www.airbnb.com/users/show/6454455,2013-05-18,"Geneva, Switzerland",within an hour,100.0,99.0,t,https://a0.muscache.com/im/users/6454455/profile_pic/1369692858/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/6454455/profile_pic/1369692858/original.jpg?aki_policy=profile_x_medium,2,2,"['email', 'phone', 'work_email']",t,t,Commune de Genève,46.20884,6.14587,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Elevator"", ""Bed linens"", ""Shampoo"", ""Paid parking off premises"", ""Luggage dropoff allowed"", ""Hangers"", ""Free washer \u2013 In unit"", ""Wifi"", ""Heating"", ""51 inch HDTV with standard cable, premium cable"", ""Dedicated workspace"", ""Hair dryer"", ""Pocket wifi"", ""Hot water"", ""Refrigerator"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Lock on bedroom door"", ""Iron"", ""Free dryer \u2013 In unit"", ""Essentials"", ""Host greets you""]",78.0,3,14,3,3,14,14,3.0,14.0,True,13,22,23,23,2025-03-23,662,37,1,23,38,222,4.82,4.86,4.92,4.93,4.94,4.9,4.77,t,2,0,2,0,4.6
1236785,https://www.airbnb.com/rooms/1236785,2025-03-23,city scrape,"Spacieux studio avec terrasse, CICG-ONU","UN Quarter, opposite the CICG. My apartment is welcoming and cozy.It can accommodate up to 3 people and is a few minutes from the center, the Lake, the UN and the airport.It is located in a quiet and charming area.<br /><br />",https://a0.muscache.com/pictures/21953743/41346f1c_original.jpg,6743180,https://www.airbnb.com/users/show/6743180,2013-06-04,"Geneva, Switzerland",a few days or more,0.0,0.0,f,https://a0.muscache.com/im/pictures/user/0ba78548-497d-4d63-bca8-bb799012650e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0ba78548-497d-4d63-bca8-bb799012650e.jpg?aki_policy=profile_x_medium,1,1,"['email', 'phone']",t,t,Commune de Genève,46.21998,6.13856,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Kitchen"", ""Elevator"", ""TV with standard cable"", ""Wifi"", ""Essentials"", ""Shampoo"", ""Heating"", ""Washer""]",130.0,1,1125,1,1,1125,1125,1.0,1125.0,True,28,58,80,355,2025-03-23,53,0,0,274,0,0,4.57,4.6,4.7,4.73,4.65,4.82,4.23,f,1,1,0,0,0.4
1273891,https://www.airbnb.com/rooms/1273891,2025-03-23,city scrape,"Central, Lake-side apt., 3 bedrooms","Centrally located Geneva apartment, 100m from the Lake near the ""Jet d'eau"" and the Quai Gustave Ador, with lake view. Charm, high ceilings, in 19th century building. <br />130 sqm., 3 bedrooms, living room, dining room, 2 balconies, 2 bathrooms.<br />Sleeps 5+1 baby.",https://a0.muscache.com/pictures/9ff379ed-5d58-48dd-922f-b7f5955b785c.jpg,6934153,https://www.airbnb.com/users/show/6934153,2013-06-16,Switzerland,within an hour,83.0,50.0,f,https://a0.muscache.com/im/users/6934153/profile_pic/1371368611/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/6934153/profile_pic/1371368611/original.jpg?aki_policy=profile_x_medium,2,5,"['email', 'phone']",t,t,Commune de Genève,46.20698,6.16053,Entire rental unit,Entire home/apt,5,2.0,2 baths,3.0,3.0,"[""Iron"", ""Kitchen"", ""Hot water"", ""Lake access"", ""Fire extinguisher"", ""Elevator"", ""Hangers"", ""TV with standard cable"", ""Wifi"", ""Essentials"", ""Host greets you"", ""Shampoo"", ""Heating"", ""Cooking basics"", ""Washer"", ""Hot tub"", ""Hair dryer""]",270.0,5,20,5,5,20,20,5.0,20.0,True,4,4,5,217,2025-03-23,17,5,0,136,6,50,5.0,4.94,4.88,4.82,4.94,5.0,4.82,f,1,1,0,0,0.14
1298750,https://www.airbnb.com/rooms/1298750,2025-03-23,city scrape,Grand studio,No description,https://a0.muscache.com/pictures/e6791693-f970-452f-b4d6-ff1e820c32ce.jpg,7060260,https://www.airbnb.com/users/show/7060260,2013-06-23,"Geneva, Switzerland",within a few hours,90.0,82.0,f,https://a0.muscache.com/im/pictures/user/a41bd7e4-6efc-4964-89fb-754a5d1b8b4f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a41bd7e4-6efc-4964-89fb-754a5d1b8b4f.jpg?aki_policy=profile_x_medium,1,1,"['email', 'phone']",t,t,Commune de Genève,46.22591,6.13007,Private room in rental unit,Private room,3,1.0,1 shared bath,1.0,1.0,"[""Hair dryer"", ""Iron"", ""Kitchen"", ""Hot water"", ""Elevator"", ""Hangers"", ""TV with standard cable"", ""Wifi"", ""Essentials"", ""Shampoo"", ""Heating"", ""Cooking basics"", ""Washer"", ""Dryer"", ""Dishes and silverware""]",99.0,2,1125,2,2,1125,1125,2.0,1125.0,True,27,52,71,346,2025-03-23,237,15,0,265,21,90,4.7,4.75,4.63,4.84,4.81,4.75,4.66,f,1,0,1,0,1.72
